temp,bpm,red,adc,med,trig,max,min
33.250000,36.729963,6040,6560,6560,0,6576,6552
32.937500,36.729963,6040,6528,6560,0,6576,6552
32.937500,36.729963,6024,6552,6560,0,6576,6552
33.437500,36.729963,6040,6552,6560,0,6576,6552
32.437501,36.729963,6048,6544,6552,0,6576,6552
32.937500,36.729963,6064,6552,6552,0,6576,6552
34.250000,36.729963,6032,6536,6552,0,6576,6552
33.250000,36.729963,6040,6544,6552,0,6576,6552
33.250000,36.729963,6032,6544,6544,0,6576,6544
33.000000,36.729963,6056,6552,6544,0,6576,6544
32.312500,36.729963,6024,6544,6544,0,6560,6544
33.312500,36.729963,6024,6560,6544,0,6560,6544
32.437501,36.729963,6032,6544,6544,0,6560,6544
33.000000,36.729963,6032,6552,6544,0,6560,6544
32.625000,36.729963,6048,6528,6552,0,6560,6544
32.750001,36.729963,6016,6528,6544,0,6560,6544
32.312500,36.729963,6024,6568,6544,0,6560,6544
32.437501,36.729963,6024,6552,6544,0,6560,6544
33.937500,36.729963,6024,6552,6552,0,6560,6544
33.000000,36.729963,6032,6544,6552,0,6560,6544
33.000000,36.729963,6040,6560,6552,0,6560,6544
33.250000,36.729963,6016,6536,6552,0,6560,6544
32.750001,36.729963,6040,6560,6552,0,6560,6544
32.812500,36.729963,6032,6552,6552,0,6560,6544
32.750001,41.999974,6064,6560,6552,1,6552,6544
32.750001,41.999974,6040,6544,6560,1,6560,6544
32.625000,41.999974,6040,6544,6552,1,6560,6544
32.312500,41.999974,6032,6520,6552,1,6560,6544
32.625000,41.999974,6032,6520,6544,0,6560,6544
32.812500,41.999974,6024,6520,6544,0,6560,6544
33.250000,41.999974,6032,6536,6520,0,6560,6520
32.937500,41.999974,6000,6576,6520,0,6560,6520
32.750001,41.999974,6008,6544,6520,0,6560,6520
33.125000,41.999974,6048,6552,6536,0,6560,6520
32.625000,41.999974,6016,6512,6544,0,6560,6520
33.000000,41.999974,6024,6528,6544,0,6560,6520
32.812500,41.999974,6032,6544,6544,0,6560,6520
32.750001,41.999974,6016,6552,6544,0,6560,6520
32.937500,41.999974,6040,6576,6544,0,6560,6520
33.625000,41.999974,6040,6552,6544,0,6560,6520
33.000000,41.532764,6032,6544,6552,1,6560,6520
32.625000,41.532764,6024,6536,6552,1,6560,6520
32.625000,41.532764,6040,6552,6552,1,6560,6520
32.812500,41.532764,6000,6536,6552,1,6560,6520
32.937500,41.532764,6032,6544,6544,1,6560,6520
34.125001,41.532764,6024,6520,6544,1,6560,6520
33.312500,41.532764,6040,6536,6536,1,6552,6520
32.625000,41.532764,6040,6536,6536,1,6552,6520
33.250000,41.532764,6032,6528,6536,1,6552,6520
33.125000,41.532764,6040,6536,6536,1,6552,6520
33.125000,41.532764,6040,6536,6536,1,6552,6520
33.000000,41.532764,6016,6544,6536,1,6552,6520
33.312500,41.532764,6000,6536,6536,1,6552,6520
33.000000,41.532764,6040,6512,6536,0,6552,6536
33.000000,41.532764,6016,6520,6536,0,6552,6536
33.000000,41.532764,6016,6544,6536,0,6552,6536
33.250000,41.532764,6032,6528,6536,0,6552,6536
32.937500,41.532764,6032,6528,6528,0,6552,6528
33.125000,41.532764,6008,6528,6528,0,6552,6528
32.812500,41.532764,6024,6512,6528,0,6552,6528
33.125000,41.532764,6040,6544,6528,0,6552,6528
33.562500,41.532764,6024,6528,6528,0,6552,6528
33.562500,41.532764,6000,6536,6528,0,6552,6528
33.750000,41.532764,6032,6536,6528,0,6552,6528
33.125000,41.532764,6016,6536,6536,0,6544,6528
32.937500,41.532764,6048,6544,6536,0,6544,6528
33.437500,42.051897,6040,6536,6536,1,6536,6528
33.250000,42.051897,6024,6528,6536,1,6536,6528
33.562500,42.051897,6024,6544,6536,1,6536,6528
33.625000,42.051897,6024,6528,6536,1,6536,6528
33.000000,42.051897,6008,6520,6536,1,6536,6528
33.250000,42.051897,6008,6528,6528,0,6536,6528
33.312500,42.051897,6000,6512,6528,0,6536,6528
32.937500,42.051897,6024,6536,6528,0,6536,6528
32.937500,42.051897,6032,6512,6528,0,6536,6528
32.812500,42.051897,6024,6520,6520,0,6536,6520
32.937500,42.051897,6024,6528,6520,0,6536,6520
33.125000,42.051897,6032,6528,6520,0,6536,6520
33.437500,42.051897,6016,6520,6528,0,6536,6520
33.312500,42.051897,6032,6512,6520,0,6536,6520
33.125000,42.051897,6016,6496,6520,0,6536,6520
33.250000,42.051897,6056,6520,6520,0,6536,6520
32.937500,42.051897,6024,6536,6520,0,6536,6520
33.250000,42.051897,6024,6520,6520,0,6536,6520
33.312500,42.051897,6008,6504,6520,0,6536,6520
33.312500,42.051897,6016,6512,6520,0,6536,6520
33.437500,42.051897,6016,6496,6520,0,6536,6520
33.562500,42.051897,6016,6488,6512,0,6536,6512
33.250000,42.051897,6008,6536,6504,0,6536,6504
33.312500,42.051897,6000,6512,6504,0,6536,6504
33.437500,42.051897,6024,6520,6512,0,6536,6504
33.312500,42.051897,6008,6512,6512,0,6528,6504
33.000000,42.051897,6016,6512,6512,0,6528,6504
33.000000,42.051897,6032,6528,6512,0,6528,6504
33.125000,42.051897,6016,6512,6512,0,6528,6504
32.937500,42.051897,6016,6520,6512,0,6528,6504
33.625000,42.051897,6024,6504,6512,0,6528,6504
33.125000,42.051897,6016,6520,6512,0,6528,6504
33.312500,42.051897,6008,6504,6520,0,6528,6504
33.125000,42.051897,6000,6520,6512,0,6520,6504
33.000000,44.615769,5992,6528,6520,1,6520,6504
33.562500,44.615769,6032,6512,6520,1,6520,6504
31.812501,44.615769,6024,6520,6520,1,6520,6504
33.750000,44.615769,6000,6512,6520,1,6520,6504
33.625000,44.615769,6000,6512,6520,1,6520,6504
33.812501,44.615769,6024,6512,6512,1,6520,6504
33.250000,44.615769,6016,6512,6512,1,6520,6504
33.250000,44.615769,6024,6496,6512,1,6520,6504
33.750000,44.615769,5984,6528,6512,1,6520,6504
33.562500,44.615769,6016,6504,6512,1,6520,6504
33.562500,44.615769,6008,6504,6512,0,6520,6512
33.437500,44.615769,5992,6520,6504,0,6520,6504
33.750000,44.615769,6008,6504,6504,0,6520,6504
33.750000,44.615769,6016,6512,6504,0,6520,6504
32.937500,44.615769,6032,6488,6504,0,6520,6504
33.125000,44.615769,5992,6520,6504,0,6520,6504
33.750000,44.615769,6032,6488,6512,0,6520,6504
32.125001,44.615769,6016,6512,6504,0,6520,6504
33.937500,44.615769,6016,6528,6512,0,6520,6504
32.625000,44.615769,6016,6504,6512,0,6520,6504
33.250000,44.615769,6024,6520,6512,0,6520,6504
33.562500,44.615769,5984,6512,6512,0,6520,6504
32.750001,44.615769,5992,6512,6512,0,6520,6504
33.250000,44.615769,6008,6520,6512,0,6520,6504
33.562500,44.615769,6024,6504,6512,0,6520,6504
33.250000,48.780198,5992,6504,6512,1,6512,6504
33.437500,48.780198,6024,6536,6512,1,6512,6504
33.000000,48.780198,6008,6504,6512,1,6512,6504
33.250000,48.780198,6008,6520,6504,0,6512,6504
33.750000,48.780198,6024,6480,6504,0,6512,6504
33.312500,48.780198,5992,6488,6504,0,6512,6504
32.625000,48.780198,6024,6496,6504,0,6512,6504
33.437500,48.780198,6024,6496,6496,0,6512,6496
34.062500,48.780198,6008,6504,6496,0,6512,6496
33.625000,48.780198,6016,6480,6496,0,6512,6496
33.625000,48.780198,6008,6496,6496,0,6512,6496
33.250000,48.780198,5992,6504,6496,0,6512,6496
32.750001,48.780198,5984,6472,6496,0,6512,6496
33.812501,48.780198,6000,6504,6496,0,6512,6496
33.562500,48.780198,5984,6504,6496,0,6512,6496
33.000000,48.780198,5976,6488,6504,0,6512,6496
33.562500,48.780198,5976,6488,6504,0,6512,6496
33.312500,48.780198,5992,6488,6488,0,6512,6488
33.125000,48.780198,6000,6488,6488,0,6512,6488
32.937500,48.780198,5992,6464,6488,0,6512,6488
33.812501,48.780198,5992,6496,6488,0,6512,6488
33.750000,48.780198,6000,6512,6488,0,6512,6488
33.437500,48.780198,6000,6480,6488,0,6512,6488
33.000000,48.780198,6016,6504,6488,0,6504,6488
33.437500,48.780198,6008,6480,6496,0,6504,6488
33.812501,48.780198,5992,6472,6496,0,6504,6488
33.250000,48.780198,6016,6504,6480,0,6504,6480
33.937500,48.780198,6000,6504,6480,0,6504,6480
32.937500,56.501904,6024,6504,6504,1,6504,6480
33.750000,56.501904,6000,6488,6504,1,6504,6480
33.125000,56.501904,5992,6512,6504,1,6504,6480
34.062500,56.501904,5984,6504,6504,1,6504,6480
33.750000,56.501904,6024,6472,6504,1,6504,6480
33.312500,56.501904,6008,6520,6504,1,6504,6480
33.937500,56.501904,5976,6504,6504,1,6504,6480
32.812500,56.501904,5992,6488,6504,1,6504,6480
33.250000,56.501904,6000,6472,6504,1,6504,6480
32.750001,56.501904,6008,6512,6488,0,6504,6480
33.312500,61.489139,6000,6496,6504,1,6504,6480
33.250000,61.489139,6000,6512,6496,1,6504,6480
33.625000,61.489139,5992,6488,6496,1,6504,6480
33.750000,61.489139,6000,6472,6496,1,6504,6480
32.437501,61.489139,5984,6488,6496,1,6504,6480
33.000000,61.489139,6032,6536,6488,0,6504,6480
33.812501,61.489139,6000,6504,6488,0,6504,6480
33.750000,61.489139,6024,6512,6488,0,6504,6480
33.937500,74.257674,6008,6512,6504,1,6504,6480
33.000000,74.257674,6000,6488,6512,1,6512,6480
33.000000,74.257674,6032,6512,6512,1,6512,6488
33.812501,74.257674,6016,6496,6512,1,6512,6488
32.812500,74.257674,6000,6496,6512,1,6512,6488
33.812501,74.257674,5984,6520,6496,0,6512,6488
33.812501,74.257674,5992,6488,6496,0,6512,6488
32.500000,74.257674,6008,6496,6496,0,6512,6488
33.250000,74.257674,6008,6512,6496,0,6512,6488
33.562500,74.257674,6016,6496,6496,0,6512,6488
33.562500,74.257674,6016,6520,6496,0,6512,6488
32.750001,74.257674,6008,6496,6496,0,6512,6488
33.562500,74.257674,6024,6504,6496,0,6512,6488
32.000000,74.257674,5976,6488,6504,0,6512,6488
33.250000,74.257674,5984,6496,6496,0,6512,6488
33.562500,74.257674,6008,6488,6496,0,6512,6488
34.125001,74.257674,6016,6496,6496,0,6512,6488
34.250000,74.257674,6024,6504,6496,0,6512,6488
32.625000,74.257674,6008,6528,6496,0,6512,6488
34.125001,74.257674,6008,6528,6496,0,6512,6488
33.312500,74.257674,6008,6496,6504,0,6512,6496
33.562500,74.257674,6000,6488,6504,0,6512,6496
32.937500,74.257674,6024,6488,6504,0,6512,6496
32.625000,74.257674,6024,6504,6496,0,6512,6496
33.562500,74.257674,6032,6512,6496,0,6512,6496
33.812501,74.257674,6000,6496,6496,0,6504,6496
33.750000,74.257674,6000,6504,6496,0,6504,6496
33.750000,69.686289,6016,6520,6504,1,6504,6496
33.625000,69.686289,6000,6504,6504,1,6504,6496
32.500000,69.686289,6032,6472,6504,1,6504,6496
32.937500,69.686289,6008,6488,6504,1,6504,6496
33.125000,69.686289,6008,6504,6504,1,6504,6496
32.500000,69.686289,5992,6472,6504,1,6504,6496
32.125001,69.686289,6008,6488,6488,0,6504,6488
32.812500,69.686289,6008,6496,6488,0,6504,6488
33.125000,69.686289,5992,6496,6488,0,6504,6488
32.750001,69.686289,6008,6480,6496,0,6504,6488
32.625000,69.686289,6008,6496,6488,0,6504,6488
32.500000,69.686289,5984,6480,6496,0,6504,6488
32.437501,69.686289,6016,6496,6496,0,6504,6488
34.062500,69.686289,6016,6472,6496,0,6504,6488
32.625000,69.686289,6008,6480,6480,0,6504,6480
32.937500,69.686289,5992,6480,6480,0,6504,6480
33.562500,69.686289,6008,6512,6480,0,6504,6480
33.562500,69.686289,6008,6496,6480,0,6504,6480
33.125000,69.686289,6000,6464,6480,0,6504,6480
32.437501,69.686289,5992,6504,6480,0,6504,6480
32.937500,69.686289,5968,6472,6496,0,6504,6480
33.312500,69.686289,5984,6496,6496,0,6504,6480
33.000000,69.686289,6008,6504,6496,0,6504,6480
32.500000,69.686289,5984,6488,6496,0,6504,6480
34.125001,69.686289,5992,6488,6496,0,6504,6480
33.125000,69.686289,6000,6496,6488,0,6504,6480
32.750001,73.169780,6000,6456,6496,1,6496,6480
32.750001,73.169780,5992,6496,6488,1,6496,6480
33.562500,73.169780,5984,6480,6488,1,6496,6480
33.750000,73.169780,6000,6480,6488,1,6496,6480
33.562500,73.169780,5992,6504,6480,0,6496,6480
34.125001,73.169780,5976,6480,6480,0,6496,6480
32.812500,73.169780,6016,6480,6480,0,6496,6480
32.812500,73.169780,6000,6512,6480,0,6496,6480
33.312500,73.169780,5984,6520,6480,0,6496,6480
32.750001,75.797343,5984,6496,6504,1,6504,6480
32.750001,75.797343,6000,6480,6496,1,6504,6480
34.312501,75.797343,5968,6488,6496,1,6504,6480
33.437500,75.797343,5992,6496,6496,1,6504,6480
32.625000,75.797343,5992,6496,6496,1,6504,6480
32.937500,75.797343,6008,6488,6496,1,6504,6480
33.250000,75.797343,5992,6496,6488,0,6504,6480
32.937500,75.797343,5992,6488,6496,0,6504,6480
32.750001,75.797343,6008,6512,6496,0,6504,6480
33.312500,75.797343,5968,6496,6496,0,6504,6480
32.437501,75.797343,6000,6504,6496,0,6504,6480
33.562500,75.797343,5992,6512,6496,0,6504,6480
32.937500,81.721687,6016,6488,6504,1,6504,6480
33.250000,81.721687,5992,6496,6504,1,6504,6480
33.125000,81.721687,6000,6480,6496,1,6504,6480
33.750000,81.721687,6000,6480,6496,1,6504,6480
33.312500,81.721687,5992,6512,6488,0,6504,6480
33.437500,81.721687,6024,6496,6488,0,6504,6480
33.250000,81.721687,6008,6512,6496,0,6504,6480
33.125000,81.721687,6016,6480,6496,0,6504,6480
32.937500,81.721687,5984,6512,6496,0,6504,6488
32.937500,95.027151,5976,6488,6512,1,6512,6488
32.937500,95.027151,5992,6488,6496,0,6512,6488
33.250000,95.027151,6000,6512,6488,0,6512,6488
33.312500,95.027151,5976,6528,6488,0,6512,6488
33.250000,110.091054,6024,6512,6512,1,6512,6488
33.000000,110.091054,6024,6496,6512,1,6512,6488
33.250000,110.091054,6008,6496,6512,1,6512,6488
33.250000,110.091054,6016,6496,6512,1,6512,6488
33.437500,110.091054,6000,6504,6496,0,6512,6488
33.250000,110.091054,6000,6488,6496,0,6512,6488
33.000000,110.091054,6000,6496,6496,0,6512,6488
33.625000,110.091054,6024,6496,6496,0,6512,6488
33.000000,110.091054,6016,6496,6496,0,6512,6488
32.937500,110.091054,5984,6488,6496,0,6512,6488
33.000000,110.091054,6000,6496,6496,0,6512,6488
33.625000,110.091054,6016,6504,6496,0,6512,6488
33.000000,110.091054,6008,6496,6496,0,6512,6488
33.437500,110.091054,6000,6480,6496,0,6512,6488
33.312500,110.091054,6016,6496,6496,0,6512,6488
33.312500,110.091054,6016,6496,6496,0,6512,6488
33.312500,110.091054,6000,6504,6496,0,6512,6488
33.250000,110.091054,6000,6504,6496,0,6512,6488
33.250000,110.091054,6008,6512,6496,0,6512,6488
33.437500,110.091054,6016,6496,6504,0,6512,6488
33.000000,110.091054,6008,6520,6504,0,6512,6496
33.000000,110.091054,6000,6496,6504,0,6512,6496
33.437500,110.091054,5984,6512,6504,0,6512,6496
33.250000,114.329195,6024,6488,6512,1,6512,6496
33.750000,114.329195,5976,6480,6496,0,6512,6496
33.250000,114.329195,6008,6504,6496,0,6512,6496
33.812501,114.329195,6016,6488,6496,0,6512,6496
33.250000,114.329195,5992,6504,6488,0,6512,6488
33.000000,114.329195,6008,6520,6488,0,6512,6488
33.562500,114.329195,6008,6520,6504,0,6512,6488
33.437500,114.329195,6008,6496,6504,0,6512,6488
33.625000,114.329195,5984,6496,6504,0,6512,6488
33.250000,114.329195,6008,6488,6504,0,6512,6488
33.312500,114.329195,5984,6496,6496,0,6512,6488
33.750000,114.329195,5992,6496,6496,0,6512,6488
33.937500,114.329195,6016,6496,6496,0,6512,6488
33.437500,114.329195,6008,6472,6496,0,6512,6488
33.750000,114.329195,6000,6504,6496,0,6512,6488
33.562500,114.329195,6008,6512,6496,0,6512,6488
33.437500,114.329195,5992,6504,6496,0,6512,6488
33.625000,114.329195,6016,6496,6504,0,6512,6488
33.562500,114.329195,5984,6488,6504,0,6512,6488
33.000000,114.329195,5984,6488,6504,0,6512,6488
33.312500,114.329195,5984,6464,6496,0,6512,6488
33.437500,114.329195,6016,6496,6488,0,6504,6488
33.312500,114.329195,5992,6496,6488,0,6504,6488
33.437500,114.329195,5992,6496,6488,0,6504,6488
32.625000,114.329195,5984,6504,6496,0,6504,6488
33.625000,114.329195,5992,6488,6496,0,6504,6488
33.562500,114.329195,6000,6480,6496,0,6504,6488
33.750000,114.329195,6016,6496,6496,0,6504,6488
33.312500,114.329195,6000,6472,6496,0,6504,6488
33.250000,114.329195,6016,6488,6488,0,6504,6488
33.250000,114.329195,5984,6464,6488,0,6504,6488
33.625000,114.329195,5992,6472,6480,0,6504,6480
33.125000,114.329195,6008,6504,6472,0,6504,6472
33.125000,114.329195,6024,6464,6472,0,6504,6472
32.625000,114.329195,5984,6512,6472,0,6504,6472
32.812500,114.329195,6016,6488,6472,0,6504,6472
33.562500,114.329195,5992,6496,6488,0,6504,6472
33.437500,94.458418,6016,6504,6496,1,6504,6472
32.937500,94.458418,6000,6496,6496,1,6504,6472
33.125000,94.458418,5992,6504,6496,1,6504,6472
33.812501,94.458418,5992,6528,6496,1,6496,6472
33.125000,94.458418,6000,6512,6504,1,6504,6472
33.625000,94.458418,6000,6488,6504,1,6504,6472
33.312500,94.458418,6000,6504,6504,1,6504,6472
33.750000,94.458418,5992,6504,6504,1,6504,6472
33.125000,94.458418,5984,6496,6504,1,6504,6472
33.250000,94.458418,6008,6496,6504,1,6504,6472
33.625000,94.458418,5984,6496,6496,1,6504,6472
33.625000,94.458418,6000,6536,6496,1,6504,6472
32.625000,94.458418,6008,6512,6496,1,6504,6472
33.250000,94.458418,5984,6504,6496,1,6504,6472
33.250000,94.458418,6000,6528,6504,1,6504,6472
33.312500,94.458418,6032,6520,6512,1,6512,6472
33.250000,94.458418,6000,6536,6520,1,6520,6472
33.562500,94.458418,6016,6504,6520,1,6520,6472
33.937500,94.458418,6016,6496,6520,1,6520,6472
33.562500,94.458418,6024,6504,6520,1,6520,6488
33.625000,94.458418,6032,6528,6504,0,6520,6496
33.625000,94.458418,6024,6520,6504,0,6520,6496
34.125001,94.458418,6032,6504,6504,0,6520,6496
33.625000,94.458418,6032,6496,6504,0,6520,6496
33.000000,94.458418,6016,6520,6504,0,6520,6496
33.937500,85.081415,6048,6504,6520,1,6520,6496
32.937500,85.081415,6032,6504,6504,0,6520,6496
33.562500,85.081415,6024,6488,6504,0,6520,6496
33.625000,85.081415,6040,6504,6504,0,6520,6496
33.625000,85.081415,6016,6472,6504,0,6520,6496
33.750000,85.081415,6024,6520,6504,0,6520,6496
33.625000,85.081415,6024,6520,6504,0,6520,6496
33.437500,85.081415,6024,6512,6504,0,6520,6496
33.000000,85.081415,6016,6512,6512,0,6520,6496
33.750000,85.081415,6024,6496,6512,0,6520,6504
33.812501,85.081415,6024,6480,6512,0,6520,6504
33.437500,85.081415,6008,6496,6512,0,6520,6504
33.750000,85.081415,6024,6488,6496,0,6520,6496
33.625000,85.081415,6008,6520,6496,0,6520,6496
33.625000,85.081415,6040,6496,6496,0,6520,6496
33.437500,85.081415,6024,6488,6496,0,6520,6496
33.812501,85.081415,6000,6496,6496,0,6520,6496
34.062500,85.081415,6040,6480,6496,0,6520,6496
33.437500,85.081415,5968,6488,6496,0,6520,6496
33.750000,85.081415,6016,6488,6488,0,6520,6488
33.812501,85.081415,6000,6480,6488,0,6520,6488
33.125000,85.081415,5992,6464,6488,0,6512,6488
33.562500,85.081415,6000,6488,6480,0,6512,6480
33.562500,85.081415,5984,6480,6488,0,6512,6480
34.125001,85.081415,6000,6456,6480,0,6512,6480
32.625000,85.081415,5968,6480,6480,0,6512,6480
33.437500,85.081415,5968,6456,6480,0,6512,6480
32.750001,85.081415,5984,6464,6480,0,6512,6480
33.562500,85.081415,5992,6456,6464,0,6512,6464
32.937500,85.081415,5976,6456,6456,0,6512,6456
34.437501,85.081415,5928,6448,6456,0,6512,6456
33.750000,85.081415,5968,6464,6456,0,6512,6456
34.125001,85.081415,5960,6472,6456,0,6496,6456
34.125001,85.081415,5960,6448,6456,0,6496,6456
33.312500,85.081415,5960,6432,6456,0,6496,6456
34.312501,85.081415,5968,6448,6448,0,6496,6448
32.625000,85.081415,5968,6480,6448,0,6496,6448
33.312500,85.081415,5984,6472,6448,0,6496,6448
32.812500,85.081415,6008,6456,6448,0,6496,6448
34.125001,85.081415,5984,6464,6456,0,6488,6448
33.812501,85.081415,5984,6464,6464,0,6488,6448
32.812500,85.081415,6016,6472,6464,0,6488,6448
34.125001,85.081415,6016,6440,6464,0,6488,6448
32.937500,85.081415,6000,6472,6464,0,6488,6448
34.250000,85.081415,5984,6480,6464,0,6480,6448
32.750001,77.020679,5984,6448,6472,1,6480,6448
33.312500,77.020679,5976,6464,6472,1,6480,6448
33.437500,77.020679,6008,6456,6464,1,6480,6448
33.625000,77.020679,5968,6464,6464,1,6472,6448
32.312500,77.020679,5992,6464,6464,1,6472,6448
33.750000,77.020679,6016,6464,6464,1,6472,6448
33.750000,77.020679,6016,6464,6464,1,6472,6448
33.750000,77.020679,6040,6488,6464,1,6472,6448
33.937500,77.020679,6000,6472,6464,1,6472,6448
33.312500,77.020679,6040,6488,6464,1,6472,6448
34.062500,77.020679,6016,6472,6472,1,6472,6448
33.750000,77.020679,6000,6504,6472,1,6472,6448
33.625000,77.020679,6056,6504,6488,1,6488,6448
34.062500,77.020679,6072,6504,6488,1,6488,6448
34.437501,77.020679,6056,6512,6504,1,6504,6456
33.125000,77.020679,6048,6504,6504,1,6504,6464
33.437500,77.020679,6048,6520,6504,1,6504,6464
33.812501,77.020679,6040,6512,6504,1,6504,6464
33.125000,77.020679,6096,6560,6512,1,6512,6464
33.625000,77.020679,6024,6512,6512,1,6512,6464
34.062500,77.020679,5976,6504,6512,1,6512,6464
33.437500,77.020679,5920,6488,6512,1,6512,6464
34.125001,77.020679,5904,6472,6512,1,6512,6464
33.312500,77.020679,5880,6480,6504,1,6512,6464
33.812501,77.020679,5864,6480,6488,1,6512,6464
34.062500,77.020679,5888,6456,6480,0,6512,6464
33.250000,77.020679,5840,6440,6480,0,6512,6464
33.437500,77.020679,5824,6408,6472,0,6512,6464
33.250000,77.020679,5840,6416,6456,0,6512,6456
33.812501,77.020679,5832,6440,6440,0,6512,6440
33.562500,77.020679,5856,6440,6440,0,6512,6440
33.812501,77.020679,5824,6408,6440,0,6512,6440
34.250000,77.020679,5832,6440,6416,0,6512,6416
33.000000,77.020679,5832,6432,6440,0,6512,6416
34.062500,77.020679,5824,6416,6440,0,6512,6416
33.750000,77.020679,5848,6408,6432,0,6512,6416
34.312501,77.020679,5856,6416,6416,0,6512,6416
33.250000,77.020679,5848,6432,6416,0,6512,6416
32.812500,77.020679,5856,6424,6416,0,6512,6416
33.562500,77.020679,5856,6432,6416,0,6512,6416
34.312501,77.020679,5864,6416,6424,0,6512,6416
33.562500,77.020679,5840,6384,6424,0,6512,6416
32.625000,77.020679,5816,6408,6424,0,6512,6416
34.125001,77.020679,5800,6384,6416,0,6504,6416
32.250001,77.020679,5792,6392,6408,0,6488,6408
33.812501,77.020679,5816,6392,6392,0,6480,6392
34.250000,77.020679,5824,6368,6392,0,6480,6392
33.625000,77.020679,5840,6392,6392,0,6472,6392
32.500000,77.020679,5824,6392,6392,0,6456,6392
34.125001,77.020679,5840,6416,6392,0,6440,6392
32.937500,77.020679,5864,6400,6392,0,6440,6392
32.812500,77.020679,5840,6400,6392,0,6440,6392
33.562500,77.020679,5832,6408,6400,0,6440,6392
33.562500,77.020679,5848,6384,6400,0,6440,6392
32.937500,77.020679,5832,6392,6400,0,6440,6392
33.437500,77.020679,5832,6384,6400,0,6432,6392
32.812500,77.020679,5832,6400,6392,0,6424,6392
32.937500,77.020679,5840,6384,6392,0,6424,6392
33.437500,77.020679,5824,6400,6384,0,6424,6384
34.312501,77.020679,5840,6368,6392,0,6424,6384
32.812500,77.020679,5816,6392,6384,0,6424,6384
32.625000,77.020679,5816,6368,6392,0,6424,6384
32.750001,77.020679,5840,6384,6384,0,6424,6384
33.625000,77.020679,5848,6384,6384,0,6416,6384
32.937500,77.020679,5816,6400,6384,0,6408,6384
33.125000,77.020679,5840,6376,6384,0,6400,6384
34.125001,77.020679,5824,6376,6384,0,6400,6384
33.125000,77.020679,5824,6400,6384,0,6400,6384
32.625000,77.020679,5840,6384,6384,0,6400,6384
33.250000,77.020679,5816,6360,6384,0,6400,6384
32.937500,77.020679,5832,6392,6376,0,6400,6376
32.812500,77.020679,5816,6408,6384,0,6400,6376
34.312501,77.020679,5808,6368,6392,0,6400,6376
33.437500,77.020679,5816,6384,6384,0,6400,6376
32.812500,77.020679,5848,6400,6384,0,6400,6376
33.750000,77.020679,5856,6400,6392,0,6400,6376
33.812501,60.975637,5856,6408,6400,1,6400,6376
33.437500,60.975637,5848,6376,6400,1,6400,6376
32.812500,60.975637,5848,6424,6400,1,6400,6376
32.500000,60.975637,5872,6416,6400,1,6400,6376
33.937500,60.975637,5848,6384,6408,1,6408,6376
33.250000,60.975637,5832,6376,6408,1,6408,6376
33.312500,60.975637,5880,6416,6384,0,6408,6376
32.812500,61.487846,5880,6392,6416,1,6416,6376
33.000000,61.487846,5856,6400,6392,0,6416,6376
33.312500,61.487846,5888,6424,6392,0,6416,6376
33.000000,61.487846,5872,6424,6400,0,6416,6376
32.937500,63.626380,5888,6424,6416,1,6416,6376
33.125000,63.626380,5880,6400,6424,1,6424,6376
32.625000,63.626380,5864,6416,6424,1,6424,6376
32.937500,63.626380,5872,6408,6424,1,6424,6376
33.125000,63.626380,5880,6416,6416,1,6424,6384
33.312500,63.626380,5904,6400,6416,1,6424,6384
32.750001,63.626380,5888,6408,6408,1,6424,6384
33.250000,63.626380,5880,6408,6408,1,6424,6384
34.062500,63.626380,5880,6408,6408,1,6424,6384
33.125000,63.626380,5888,6424,6408,1,6424,6384
33.125000,63.626380,5888,6416,6408,1,6424,6384
33.562500,63.626380,5888,6400,6408,1,6424,6384
32.437501,63.626380,5856,6432,6408,1,6424,6384
33.562500,63.626380,5880,6416,6416,1,6424,6384
33.562500,63.626380,5904,6440,6416,1,6424,6384
33.000000,63.626380,5848,6408,6416,1,6424,6384
33.437500,63.626380,5864,6424,6416,1,6424,6392
33.125000,63.626380,5848,6392,6424,1,6424,6392
33.125000,63.626380,5880,6400,6416,1,6424,6392
33.250000,63.626380,5872,6400,6408,0,6424,6400
33.437500,63.626380,5872,6424,6400,0,6424,6400
32.937500,63.626380,5856,6384,6400,0,6424,6400
33.000000,63.626380,5864,6400,6400,0,6424,6400
32.812500,63.626380,5872,6400,6400,0,6424,6400
32.937500,63.626380,5888,6408,6400,0,6424,6400
33.125000,63.626380,5872,6400,6400,0,6424,6400
32.937500,63.626380,5864,6408,6400,0,6424,6400
33.000000,63.626380,5872,6408,6400,0,6424,6400
32.937500,63.626380,5864,6408,6408,0,6424,6400
33.437500,63.626380,5872,6408,6408,0,6424,6400
32.937500,63.626380,5840,6408,6408,0,6424,6400
34.437501,63.626380,5864,6400,6408,0,6424,6400
32.937500,63.626380,5864,6408,6408,0,6424,6400
33.125000,63.626380,5872,6392,6408,0,6424,6400
32.750001,63.626380,5880,6392,6408,0,6424,6400
33.125000,63.626380,5872,6376,6400,0,6424,6400
33.437500,63.626380,5856,6400,6392,0,6424,6392
32.937500,63.626380,5864,6416,6392,0,6424,6392
34.062500,63.626380,5872,6368,6392,0,6416,6392
33.125000,63.626380,5888,6400,6392,0,6408,6392
34.125001,63.626380,5880,6392,6400,0,6408,6392
32.937500,63.626380,5880,6400,6400,0,6408,6392
